0.477641 -0.148205 0.706390 0.789208 0.757131 0.896927 0.861373 0.021332 0.948172 0.967245 0.478771 0.993969 0.195795 0.722149 0.523158 0.972729 0.779623 -0.618053 0.381127 0.785688 0.839007 0.953395 0.715641 -0.076348 -0.003867 0.695302 0.921061 0.772720 -0.097071 -0.224718 0.731266 -0.060573 0.619731 0.867548 0.785819 0.969501 0.431794 0.941728 0.542321 0.211159 0.665051 -0.606428 0.593362 0.654688 0.611668 0.871979 -0.546618 -0.510025 0.939542 -0.288774 -0.199686 0.373242 0.379810 0.496080 0.531118 0.530781 0.716166 -0.157754 -0.031419 0.969176 0.768991 0.980279 0.511699 0.151081 0.657614 0.838709 -0.033330 -0.285090 0.372119 -0.537715 
-0.628457 0.585576 -0.602095 0.134817 0.488573 0.924870 -0.537290 0.425748 -0.307175 0.974243 -0.069280 -0.127688 -0.395797 -0.171633 -0.349998 0.627155 0.940575 -0.251897 0.064442 -0.434964 0.324397 -0.149432 -0.400353 0.798202 0.845662 0.895999 0.878597 0.860360 -0.250334 0.203072 0.406497 -0.416859 0.744084 0.872647 0.927574 0.783164 0.370952 0.832860 0.441443 0.468966 0.915658 0.825537 0.347880 0.273867 0.829870 0.927514 -0.077982 0.630060 -0.500747 0.327609 -0.388807 0.288418 -0.187092 -0.083765 0.241613 -0.662298 -0.488742 -0.585481 0.414159 0.550111 0.798233 0.994132 0.931955 0.422684 0.991417 0.838882 -0.258107 -0.185050 -0.668946 0.944986 
-0.085946 0.963037 0.295219 0.984368 0.712485 0.959844 0.929071 0.023514 -0.500319 0.696823 0.914557 -0.529316 0.374911 0.784824 -0.566087 0.461929 0.353186 0.879629 -0.245448 0.577751 -0.602102 -0.313618 0.013384 0.784401 -0.477162 0.128134 -0.089938 0.680056 0.816721 -0.067547 0.629398 0.901347 -0.641992 0.513046 0.976837 0.801102 0.779496 0.536183 0.425072 0.761643 0.983056 0.760223 0.374392 -0.164764 -0.444306 -0.317106 -0.138413 -0.326275 0.296319 0.623381 -0.260892 0.567777 0.995321 -0.031029 0.583064 -0.449737 -0.350081 -0.666038 0.318340 0.945735 -0.611702 -0.313737 0.982774 0.025373 0.969012 -0.056149 0.745128 -0.337687 0.699792 0.960642 
0.235700 0.939685 -0.220994 0.841895 -0.352738 0.361569 0.998673 0.373094 0.875185 -0.123345 -0.301748 -0.400737 0.596146 -0.318259 0.444065 0.668139 0.793329 -0.448540 0.348543 -0.708678 0.462781 -0.465887 -0.568324 -0.500669 0.617989 0.239459 0.870976 -0.702284 0.848151 -0.204906 0.202751 0.529827 -0.111390 0.040937 0.013074 -0.390211 0.980782 0.617272 0.719333 -0.197753 0.950602 -0.018293 -0.477647 0.608322 0.788698 -0.013362 -0.510192 0.888542 0.735667 0.770428 0.933598 0.672934 0.924403 0.824262 0.856616 -0.381424 0.105610 0.274283 0.947973 -0.597793 -0.541906 -0.309338 0.788986 0.578243 0.549550 0.924185 0.604360 0.515056 0.321035 0.684373 
0.165852 0.266434 -0.489483 -0.055237 -0.138390 -0.085199 0.830683 -0.102059 0.398478 0.011932 0.153471 -0.240806 0.911854 0.733018 0.201390 0.746420 0.355621 -0.679967 0.884024 -0.682041 -0.564494 -0.216070 0.886878 0.925936 -0.058687 0.457533 0.962040 0.722180 -0.028107 -0.037160 0.797955 0.780595 0.294619 0.187465 -0.530976 -0.291297 -0.707675 0.854624 0.568211 -0.039306 0.995027 -0.018629 -0.627926 0.774322 0.773691 0.251954 -0.122722 -0.477848 -0.479652 -0.686819 -0.050847 0.696864 0.847052 0.833371 0.384454 0.638450 0.002381 0.258586 0.427841 -0.640300 0.610748 -0.162050 0.603252 -0.215597 0.571224 0.045301 0.800405 0.471147 -0.047841 -0.543554 
0.264845 -0.021606 -0.580955 0.516439 0.932961 0.999041 0.782811 -0.596124 0.604563 0.970044 0.592248 0.434913 0.072386 0.712902 -0.439513 0.476623 -0.521385 0.286737 -0.532330 0.502016 0.613488 0.744126 -0.077616 0.905823 -0.214178 0.851537 0.180783 0.376493 0.529039 -0.205755 -0.364830 0.091945 0.493714 0.794294 -0.516920 0.191552 0.116274 -0.079942 0.040164 0.040710 0.234222 -0.320472 0.993124 -0.259550 0.744937 0.755051 0.199585 0.448864 -0.221626 0.531018 -0.281471 0.110392 -0.748616 0.343370 0.292822 0.307693 0.903142 -0.172446 -0.486863 -0.642227 0.777793 0.515495 0.867490 0.869787 0.341267 0.692256 0.972166 0.324740 -0.408274 -0.338268 
-0.446063 0.770058 -0.727464 0.845573 -0.494278 0.807478 0.878261 -0.232413 0.670031 -0.218435 0.556079 0.978655 0.416230 0.401212 0.125023 -0.221764 -0.117398 -0.396839 0.881555 -0.491747 0.043337 0.760060 0.114191 0.928470 0.321349 0.992588 0.335769 -0.499861 0.879625 -0.526375 0.042019 0.489698 0.857452 0.288853 -0.352507 -0.413733 -0.373048 0.635488 0.501443 -0.321089 0.859178 0.400305 0.825512 -0.526066 0.309500 -0.164652 0.429377 -0.443407 0.928865 -0.004005 0.933625 0.480647 0.180323 -0.192459 0.871406 0.932321 0.933941 0.944676 0.985318 0.830042 -0.119197 0.485220 0.925276 -0.280994 0.961767 0.723961 0.854084 0.818173 0.895152 0.477565 
0.977689 -0.402636 -0.487943 0.934935 -0.412921 -0.525726 0.896197 0.847178 0.581439 0.738040 -0.220545 0.986543 -0.252678 -0.383531 -0.003683 0.843990 -0.439565 0.885440 0.961161 -0.479107 -0.164974 0.853386 0.664427 -0.301603 0.565307 0.986218 0.833198 -0.423658 -0.327384 0.935173 -0.064832 0.730159 0.968811 0.727489 0.100997 0.895977 -0.580821 0.569698 -0.494920 0.780224 0.781136 0.852011 0.319025 -0.024548 -0.758158 0.588194 -0.182534 -0.294865 0.733394 0.210717 -0.183880 0.125679 -0.611608 0.467108 0.861261 -0.350199 0.958398 0.716391 0.116991 0.678196 -0.081712 0.906575 0.795191 0.466341 0.923884 -0.427983 0.038731 0.972395 0.849170 0.336471 
-0.611693 0.759972 -0.163488 0.224543 0.548229 0.009393 0.847855 0.677707 0.151848 -0.499056 -0.195743 -0.714312 0.528456 -0.337890 0.918057 0.548192 -0.567769 0.623035 0.990135 0.822338 -0.045190 0.718960 -0.239479 0.302074 0.948959 0.814553 -0.259148 0.877781 0.322299 0.647822 -0.344355 0.891556 0.297629 -0.600851 -0.514200 0.864907 0.188973 0.578090 -0.068873 -0.396828 0.949517 0.335911 -0.241430 0.032585 0.740693 0.059045 0.460836 0.979981 0.978061 0.154307 0.626520 0.131053 -0.640631 0.171491 -0.121387 -0.129711 0.900378 0.615393 0.705209 0.519713 0.455847 -0.606503 0.707462 0.753916 0.952543 -0.018700 -0.479073 0.944017 0.973295 0.225326 
-0.204692 0.940298 -0.342256 0.306895 -0.677497 0.834603 0.859984 -0.299829 0.686252 -0.300130 0.888790 -0.513769 -0.145355 0.817132 0.424644 0.829835 0.953252 0.518072 0.575333 0.967534 0.991775 0.686296 0.985356 0.587587 0.389594 0.177906 -0.305596 0.924605 0.699838 -0.019171 0.965074 0.305639 0.499732 0.063678 -0.147303 0.481307 0.010777 0.789841 -0.215230 -0.212383 0.952718 0.281414 -0.486919 0.449941 -0.195214 0.776938 -0.595743 0.082632 0.781895 0.867275 -0.194875 0.244747 0.836985 0.933288 0.031266 0.069679 0.709081 -0.031380 -0.499856 -0.299484 0.567830 0.044080 0.441425 0.653602 0.912458 0.132055 -0.403857 -0.045600 0.735629 0.862769 
