-0.359515 -0.401264 -0.070932 -0.325763 -0.063636 -0.133052 -0.079069 -0.011820 0.165554 0.132267 0.302432 0.331910 0.306008 -0.401850 -0.494330 -0.614087 -0.607389 0.033346 0.123250 -0.321242 0.620941 0.547788 -0.533054 -0.557791 -0.943037 -0.614676 0.024950 0.127714 -0.163146 -0.490950 0.526335 0.247280 0.040801 0.627267 -0.740694 -0.688961 0.586352 0.183613 -0.044038 -0.334547 -0.180349 0.635367 0.412817 0.045573 0.090398 0.335900 0.613161 0.277823 0.421440 -0.953669 -0.784199 -0.321784 -0.652460 -0.188053 0.006812 -0.187626 -0.768778 -0.753109 -0.632857 0.217149 -0.116521 0.248965 -0.417870 
0.044299 -0.056329 0.128057 0.273697 0.206685 -0.204522 -0.982964 -0.651742 -0.908596 -0.975384 0.075586 -0.352717 -0.330947 -0.792822 0.180730 -0.188195 -0.736078 -0.843051 -0.384455 0.125604 0.150576 -0.114943 -0.224750 0.153278 -0.006492 -0.592985 -0.010808 -0.197413 -0.556524 -0.585626 -0.061035 0.013266 0.256000 0.082772 0.224970 0.360897 0.440605 0.136155 -0.823931 0.532332 -0.058124 -0.643730 -0.866023 -0.843648 -0.951300 -0.474361 -0.518405 -0.393746 -0.920393 0.755925 0.456242 -0.902248 -0.314767 -0.085004 -0.515102 -0.749267 -0.054653 0.074117 -0.834970 0.245194 -0.454065 -0.207497 0.016637 
-0.930426 0.672326 0.123274 -0.837458 0.531676 -0.748573 0.000913 -0.600137 0.309679 -0.102015 -0.844482 0.132160 0.067568 0.518687 -0.855089 -0.958396 0.476569 -0.618492 -0.658586 -0.957893 -0.275148 -0.859876 -0.888105 -0.914299 -0.559066 -0.132684 -0.017137 -0.496169 -0.406521 -0.201881 -0.101457 -0.012767 0.294844 0.531174 0.428948 -0.489902 -0.439016 -0.460649 -0.089200 0.600475 0.276695 -0.224439 -0.797056 -0.957688 0.697386 0.551393 -0.010756 0.393676 0.347793 -0.814712 0.201860 -0.199969 -0.877970 -0.985518 -0.795945 0.136823 -0.371983 -0.667123 -0.027785 0.053096 -0.787585 -0.918899 -0.551274 
0.141451 0.135360 -0.827242 -0.942222 -0.166027 -0.671907 0.642578 0.287067 -0.932656 0.628640 0.570057 -0.056677 -0.038166 0.045068 -0.996365 -0.858012 -0.114720 0.345667 0.556707 -0.888974 -0.040351 -0.022430 -0.014593 0.676176 0.340186 0.279213 -0.447016 -0.880850 -0.916675 -0.818289 0.752170 0.156414 -0.980383 -0.894618 -0.781265 0.075475 0.575866 0.356865 0.135187 -0.857731 0.367316 -0.901256 -0.855416 -0.879118 -0.360128 0.524240 -0.041690 -0.287575 -0.111928 -0.948662 -0.994730 0.460974 -0.397168 -0.172336 -0.973711 -0.909463 0.691937 0.171822 -0.253789 -0.837923 0.306609 0.034995 -0.631221 
0.481414 -0.034734 -0.080943 -0.327240 0.355595 -0.084910 0.416575 0.001387 -0.836172 0.449493 -0.121853 0.555908 0.149745 -0.873892 -0.974893 0.127229 -0.982503 -0.998010 -0.798533 0.558316 -0.880409 -0.280254 0.542683 -0.650946 -0.108910 0.515892 0.586552 -0.315858 -0.092809 0.028034 -0.257802 -0.328752 -0.087574 0.035022 0.104124 -0.020712 -0.861731 -0.722707 -0.022766 -0.584222 -0.607044 -0.132922 -0.339403 -0.489792 0.728499 0.638259 0.281646 -0.384200 -0.301543 -0.568459 -0.267012 -0.843439 -0.746099 -0.113662 0.671695 -0.826566 0.549212 0.206125 0.694779 -0.919355 0.002868 -0.291515 -0.968121 
0.327697 0.535446 -0.942152 -0.595805 0.210748 0.165697 -0.411666 -0.240233 0.521439 -0.314942 0.266363 0.267843 -0.851880 0.464503 -0.224050 0.296839 -0.128771 -0.179961 -0.177229 -0.978397 0.480682 0.032948 0.088069 -0.766059 -0.874387 -0.995700 -0.814805 0.538400 -0.766694 0.467263 0.192184 0.115274 0.344226 -0.891943 -0.867991 -0.769092 0.692724 -0.953831 -0.469955 -0.015757 -0.868989 -0.107028 -0.269613 -0.331620 -0.962161 0.213642 0.628432 -0.045300 0.158162 -0.762477 -0.632271 -0.307405 -0.446733 -0.329924 -0.275022 0.530262 0.608814 -0.896822 -0.929479 -0.047466 -0.833106 -0.605049 -0.422963 
-0.812984 -0.842623 -0.082997 -0.492710 -0.681673 0.229953 0.102485 0.689574 -0.821793 0.567478 0.342771 -0.217677 0.404167 0.679866 -0.977183 -0.096964 -0.074004 -0.045515 0.455228 0.057784 0.482175 -0.739262 0.231785 0.583058 0.156735 0.160376 0.104735 0.694701 0.515394 0.237571 -0.148252 -0.010676 -0.832841 -0.930331 -0.349822 -0.000656 0.452401 0.092867 -0.922163 -0.995074 -0.032324 -0.228294 -0.322407 0.697797 0.286316 0.536173 -0.573057 -0.391005 -0.595664 -0.021779 -0.175541 -0.397715 -0.002014 0.287414 0.081181 -0.720854 -0.375015 -0.899056 0.300418 0.419178 -0.134857 -0.135958 -0.588984 
-0.783910 -0.970818 -0.913393 0.093837 0.423997 0.100043 -0.341450 -0.744069 -0.848155 -0.998530 -0.957085 0.594748 0.534242 -0.520114 -0.734975 -0.842200 -0.803659 -0.304090 -0.094202 -0.841961 0.427325 -0.059602 -0.777629 0.279836 -0.837559 0.105832 -0.102164 -0.136187 -0.033308 -0.329141 -0.801673 0.014871 -0.798066 -0.962207 -0.645148 -0.445814 0.492117 -0.043783 0.047840 0.274388 -0.771795 -0.230320 -0.421655 -0.547712 0.207732 -0.483876 -0.987834 -0.733814 -0.872592 0.700324 0.618517 -0.949963 -0.896792 -0.939844 0.147502 -0.807348 -0.229543 -0.264255 -0.959040 -0.777981 -0.796334 -0.893947 -0.923221 
-0.924116 -0.833182 0.112512 0.640780 0.022930 0.557854 -0.406253 -0.699658 -0.435476 -0.967837 -0.580521 -0.499980 -0.866947 -0.146729 -0.995536 -0.211727 0.116037 -0.567826 0.082919 -0.209625 0.004144 -0.193350 -0.939890 -0.769695 -0.336449 0.061829 -0.066866 -0.002852 -0.818621 0.677250 0.144323 0.088079 0.266343 -0.926955 -0.968696 -0.994642 0.719380 -0.765235 -0.993565 -0.949357 -0.272538 -0.951954 -0.572221 -0.132539 -0.412659 -0.951178 -0.871086 0.563672 0.684594 0.141183 -0.020577 -0.388643 -0.171840 -0.836533 -0.943077 0.430676 -0.519729 -0.130738 0.614530 -0.909938 -0.868338 -0.062693 -0.123207 
0.376811 -0.900891 -0.916657 0.568690 -0.066624 -0.375647 -0.272520 -0.032402 -0.134407 -0.385357 -0.578457 0.331713 -0.559907 0.108160 -0.042035 -0.983360 0.103922 -0.653899 0.500892 -0.433387 0.454692 0.049360 -0.868221 -0.964189 -0.164437 -0.774229 -0.229861 0.225581 -0.049427 -0.098122 0.258277 0.271008 0.499879 -0.628510 0.227498 0.432156 -0.567426 -0.080093 -0.191040 0.537349 -0.398106 -0.422585 -0.899917 -0.817414 -0.026584 -0.063787 -0.138589 -0.865242 0.394853 0.481846 -0.005889 0.110694 -0.017397 0.075557 0.489173 -0.805909 -0.228171 0.341739 0.140602 -0.685782 -0.875524 -0.795656 0.095479 
