-0.012779 0.253387 0.592690 0.226906 0.584288 0.925078 0.805677 0.975786 0.000215 0.782460 0.392329 0.107371 0.392016 0.324853 -0.495073 -0.545806 0.017901 -0.042760 0.341824 0.991523 0.276144 0.767394 -0.473492 0.544954 0.814499 -0.510398 0.985065 0.773907 -0.448438 0.431528 0.572772 0.564944 0.851563 0.870746 0.968972 0.976222 0.893490 0.221802 -0.216626 0.092908 0.944576 0.036287 0.898878 0.827744 0.469186 -0.685622 0.837542 0.989625 -0.771602 -0.390654 -0.714903 -0.323539 0.888722 -0.182833 -0.628369 0.879920 0.780093 0.117306 -0.520545 0.191256 -0.091241 0.473345 -0.032444 
0.010158 -0.060910 0.714351 -0.092588 -0.357219 -0.189555 0.964369 -0.630370 0.921836 0.865160 -0.471906 0.901499 -0.299665 0.656051 -0.354492 0.561413 -0.716850 0.631791 0.290264 0.237402 0.336368 0.745984 0.091907 -0.328295 0.022433 0.990501 -0.329646 0.853771 0.833343 -0.743979 -0.514832 0.321975 0.180147 0.132600 0.185243 0.936455 0.986290 0.383878 0.063586 0.187824 0.571386 -0.576768 0.838846 0.222645 0.798248 -0.182531 -0.279400 -0.031322 0.820659 0.496850 0.397991 0.887092 -0.325671 -0.443494 -0.310406 0.735705 0.594634 0.908951 0.973503 -0.053575 -0.685398 0.903361 0.810699 
-0.033027 0.631020 0.094497 0.520748 -0.618328 0.310223 -0.062325 -0.073203 -0.086618 0.597828 0.863624 0.222706 0.442144 -0.262494 0.362688 0.884654 0.420114 0.224900 0.115661 -0.517439 0.423013 0.063116 0.211286 -0.014472 -0.649951 -0.169541 0.762406 0.632417 0.216572 0.116620 0.977289 -0.598488 0.940555 0.281617 0.158030 -0.420879 0.901772 -0.830425 0.346722 0.785838 0.975641 -0.099189 0.049478 0.962751 0.708921 0.587111 0.620664 0.407796 0.008473 0.765487 0.204732 0.008962 0.878221 -0.026243 -0.419075 -0.135581 0.251094 0.415390 -0.014527 0.058700 0.706436 -0.354948 0.993813 
0.742791 0.772129 0.841337 0.091277 0.128642 0.361908 0.608618 -0.089606 0.290598 -0.023259 0.134400 0.508204 0.199290 -0.530091 0.994678 0.865841 0.280815 0.837507 -0.268126 -0.154538 0.544203 -0.605123 -0.577605 0.694035 0.183668 -0.465712 -0.333181 0.937632 0.956597 0.739196 -0.202194 0.218130 0.103549 -0.078287 0.025151 -0.513272 -0.153361 0.856890 0.319706 0.704149 0.367064 0.906445 0.244519 -0.229592 0.189056 0.455447 0.459066 -0.392913 0.976975 0.277820 0.996035 0.535101 0.329803 -0.174071 0.793040 -0.316961 0.749098 0.172759 -0.277435 -0.056263 -0.354733 0.112374 -0.040027 
0.287437 -0.547984 0.045706 0.538472 0.384318 0.184984 0.707034 -0.040737 0.478886 0.493622 0.821836 0.362821 0.827056 0.164242 0.782411 -0.238750 0.268419 0.999507 0.792223 -0.091220 0.048455 -0.277623 0.501529 -0.292637 0.555574 0.004314 0.199516 0.945575 0.809235 0.709567 0.054288 -0.061519 0.854453 -0.575514 0.484546 0.748016 0.823623 -0.835518 0.535768 -0.573668 -0.608455 0.750466 -0.701149 0.812326 -0.371793 -0.377871 0.822997 -0.312013 -0.248187 -0.063157 0.741846 0.432264 0.008941 0.261037 -0.117138 -0.057994 0.125995 0.151007 0.695475 -0.478683 0.804695 0.829073 0.192730 
0.233740 0.403841 0.361375 -0.126753 0.121935 -0.283845 -0.582648 -0.233455 0.130782 -0.464693 0.273243 0.212805 0.870987 0.988465 0.721069 0.018919 0.616308 0.976493 0.491253 0.167457 0.127808 0.425621 0.438895 0.031237 0.588233 0.964246 -0.219450 -0.286030 -0.042261 0.090993 -0.073849 0.758249 0.146043 0.222360 0.969673 0.670116 -0.250559 0.344716 0.249519 0.879357 0.056637 0.773853 0.965262 0.020936 0.964169 0.833899 0.628593 -0.618163 0.943210 0.683521 0.970433 0.074643 0.640936 0.821162 0.921950 0.022490 0.031364 0.003079 0.305758 0.847634 0.246290 0.299444 0.841125 
-0.375261 0.562921 0.749723 -0.749344 0.182939 0.142027 0.085672 0.032944 0.052962 0.546261 0.328619 -0.216783 0.390937 0.671278 0.983580 0.022796 0.386883 0.152195 0.455703 0.324009 0.936758 0.735948 0.181180 0.677970 0.659337 -0.552473 -0.609163 0.685156 0.798911 -0.275613 -0.112322 -0.426757 -0.000764 0.744273 0.825981 0.531531 -0.122240 0.632544 -0.290162 -0.007870 0.709437 0.510501 0.689952 0.848942 0.862729 0.590400 0.999481 -0.468546 -0.703706 -0.078278 0.381525 -0.083662 -0.184064 0.454971 0.087038 0.798782 0.236968 0.967795 0.029373 0.427483 -0.161851 -0.326718 -0.582521 
0.798529 0.972700 0.974943 -0.341361 0.070178 0.582874 -0.340850 0.519210 -0.062915 0.045835 0.979286 0.308563 0.374839 0.407898 -0.621883 0.841873 0.828909 -0.238920 0.441008 0.465866 0.216974 -0.349790 0.539646 0.278736 0.286123 0.522466 0.908232 0.362413 0.801132 0.300997 0.881665 0.507312 0.770551 0.293226 -0.074746 -0.123857 0.012139 -0.438602 -0.482102 -0.458923 -0.021592 0.378305 0.706939 0.220555 0.590822 -0.479957 -0.266908 0.073355 0.110991 0.680364 0.021445 -0.046556 -0.198138 0.880663 0.677567 -0.576845 0.695284 0.554834 0.067463 0.571207 0.344477 0.894609 0.975757 
0.600768 0.425686 -0.006615 0.641991 -0.087283 0.483573 0.128964 0.488047 0.076504 0.934011 -0.522048 -0.012479 0.845790 -0.170918 0.826092 0.544932 -0.423845 -0.361885 0.805053 0.974757 -0.003763 -0.108337 0.986350 0.843246 -0.476624 0.799894 0.823060 0.596454 0.872816 0.997856 0.951144 0.827588 0.579071 -0.155369 -0.221315 -0.046106 0.478404 0.305663 0.997706 0.950949 -0.207585 -0.368399 0.624133 -0.320514 -0.369537 0.202446 -0.282421 0.563336 0.061718 0.804692 0.593354 0.496672 -0.298254 -0.044180 0.638935 0.441664 -0.521941 -0.160560 0.598053 0.894720 0.839970 0.342513 -0.101573 
0.743874 0.445876 0.204334 0.262001 0.851608 0.937787 0.488285 0.886607 0.801317 0.479245 -0.137057 0.905325 -0.488397 0.093929 -0.014298 0.104651 0.289164 0.900351 -0.716132 0.039444 -0.110983 0.776040 0.118598 -0.820278 -0.254064 0.767218 -0.239916 -0.201167 0.756077 0.637935 0.648028 0.940979 0.989588 -0.584973 0.520005 0.963490 -0.060533 -0.011340 0.443915 0.906542 0.086049 0.828341 0.068517 0.658674 0.426073 -0.062815 -0.516420 0.768580 -0.208973 0.632877 0.240971 0.694377 0.857498 0.569760 0.488455 0.808770 0.505440 -0.712891 -0.446118 0.091854 0.283148 -0.022797 0.567208 
