-0.725046 0.023532 -0.180191 -0.633719 -0.811361 0.371708 -0.045658 -0.166589 -0.985585 -0.105044 -0.857051 -0.940265 -0.826198 0.342197 -0.864571 -0.788530 -0.493471 0.042790 -0.213707 -0.016763 -0.772603 -0.633658 -0.741098 -0.756694 0.318074 -0.646273 -0.075852 -0.028824 0.274434 0.062251 -0.325635 -0.754487 0.519084 0.290060 0.188142 0.215630 -0.138070 0.256738 -0.966191 -0.583538 -0.196459 -0.543902 -0.432780 -0.544926 -0.875533 -0.727611 -0.359903 -0.005239 0.249434 -0.255012 0.595951 -0.939445 0.450149 -0.981946 -0.443240 -0.145546 -0.615105 -0.653036 -0.686206 -0.957770 -0.992539 -0.854344 -0.907262 
-0.993413 -0.940031 -0.507286 -0.946705 0.470851 -0.976570 -0.167160 -0.676531 -0.382382 -0.217894 -0.862045 -0.244939 -0.912348 -0.363177 -0.922962 -0.338137 0.446905 -0.518815 0.056092 0.018752 0.070648 -0.254437 -0.438318 0.581703 0.020679 -0.121678 0.146440 0.202260 0.433541 -0.528574 -0.760662 -0.919602 -0.939451 -0.981477 -0.931276 -0.055096 0.158121 0.425863 -0.566670 -0.819914 -0.466515 -0.743172 0.261660 -0.525653 0.307035 -0.700708 -0.609534 -0.788032 -0.165185 -0.397458 -0.809192 0.345129 -0.931137 0.079843 -0.805282 0.662141 -0.253747 0.059589 -0.067680 -0.965503 -0.659673 0.242469 0.090741 
0.003835 -0.727567 -0.987292 -0.323773 -0.707998 -0.630345 -0.996822 -0.798108 -0.948016 -0.320326 0.499065 -0.939151 0.178343 -0.807789 0.515294 0.247386 -0.780836 0.043863 -0.740308 0.109242 -0.835236 0.392558 0.459131 -0.404992 -0.759703 -0.954170 -0.192464 -0.600630 -0.889849 -0.972212 0.060899 0.001183 -0.161028 -0.799480 -0.895033 -0.814335 -0.196119 -0.555680 -0.809981 -0.481412 -0.000778 -0.968141 -0.601554 -0.250621 -0.704411 -0.564986 -0.602994 -0.817801 -0.825162 -0.572072 -0.830896 -0.724215 0.450425 0.141852 -0.534222 -0.902621 -0.536678 0.193455 -0.989227 -0.992894 0.434476 -0.173781 0.099853 
-0.281166 -0.026200 0.270639 -0.311151 -0.976852 0.100160 -0.763935 -0.913451 -0.300245 -0.638168 -0.492599 -0.317869 -0.979885 -0.821361 0.057004 0.498978 0.275365 0.007531 -0.830588 -0.248334 -0.018993 0.098047 0.051643 -0.567316 -0.940313 -0.231956 -0.795571 0.318068 0.228947 0.442454 -0.386139 -0.961587 0.005075 0.170428 0.372235 -0.723475 -0.366720 0.154558 -0.947291 0.458895 -0.930068 -0.379881 -0.485023 -0.210638 -0.682176 -0.511989 -0.880551 0.300990 -0.100637 0.315533 -0.027571 -0.699992 -0.557060 -0.984725 -0.022559 -0.347570 -0.658777 -0.984956 -0.959112 -0.545266 0.565547 -0.916633 -0.772595 
-0.876492 -0.219950 0.384430 -0.092920 -0.918396 -0.982729 0.595504 -0.974973 0.051827 -0.694762 -0.307205 -0.483690 0.051153 -0.203668 -0.069403 -0.969556 -0.122522 0.002500 -0.601949 -0.794900 -0.379782 0.232000 -0.083425 -0.574943 -0.793183 -0.853007 -0.257832 0.063585 0.032897 -0.276843 0.274039 0.225333 0.122440 -0.427268 -0.022512 0.212514 -0.234573 -0.126672 -0.618131 -0.805663 -0.792414 0.389132 -0.712956 0.345092 -0.589905 -0.556353 0.065397 0.133234 -0.948639 -0.821637 -0.018675 0.351918 0.662362 -0.962086 -0.737630 0.559433 -0.825127 -0.905016 -0.714823 0.182613 -0.388951 -0.524073 0.208820 
-0.903188 -0.788923 -0.333737 -0.791884 -0.976747 -0.535174 -0.773053 -0.962575 -0.851480 -0.833328 -0.912129 -0.869901 0.488017 -0.031944 0.241285 0.402509 0.289262 0.061533 -0.786317 0.036386 -0.753417 -0.861547 -0.814145 0.642397 0.363186 0.090472 -0.550075 -0.828230 -0.626767 -0.871679 -0.977252 0.323655 -0.938864 -0.363804 0.073044 0.281627 -0.687617 0.094248 -0.239951 -0.194109 0.494687 -0.613221 -0.224445 -0.725387 -0.264301 0.261652 -0.776902 0.315105 0.026368 -0.253529 0.002365 -0.805583 0.336569 -0.080616 -0.362589 -0.843033 -0.008199 0.335144 0.199483 -0.175108 -0.466901 -0.743520 0.471943 
0.500524 -0.203904 0.177661 -0.407894 -0.587017 -0.905334 -0.855350 -0.298907 -0.560819 -0.716146 -0.939417 -0.975561 -0.831089 -0.688127 -0.073045 0.518282 -0.038320 -0.032675 -0.888859 -0.901228 0.092932 -0.673277 -0.943496 -0.643901 0.334044 -0.130811 0.354259 -0.148380 0.120001 -0.959172 -0.980735 0.265889 0.553398 -0.085241 -0.274450 -0.595323 -0.888283 0.084545 0.374365 -0.055503 -0.265300 -0.820497 -0.452311 -0.139138 -0.096433 -0.798824 0.027097 -0.874846 -0.626243 -0.527953 0.168763 -0.157364 -0.033392 -0.701903 -0.995784 0.535671 0.257278 0.250563 -0.950128 -0.812485 0.527299 -0.346735 -0.802291 
-0.589160 0.078200 0.150487 -0.646269 -0.415455 -0.513761 -0.937557 0.602388 0.524150 -0.029666 0.140532 -0.077072 -0.773798 -0.287857 0.390101 -0.539097 0.513883 0.314930 -0.862176 0.495745 -0.486453 -0.503787 0.618007 -0.959257 -0.055767 -0.848644 -0.008542 -0.931102 -0.423169 0.209895 0.469503 0.303183 -0.567300 -0.224230 -0.764038 -0.892085 -0.024480 -0.085208 -0.071403 0.381579 -0.634667 -0.906116 -0.688392 -0.831796 -0.486235 -0.875105 0.077189 0.677950 -0.480087 -0.697619 -0.768671 -0.289686 0.440481 -0.332273 -0.632300 0.437944 -0.573868 -0.831930 -0.070280 0.487737 0.539151 -0.445481 0.206644 
-0.379083 0.552120 -0.992611 -0.766444 -0.385505 -0.791671 -0.906624 -0.363777 -0.456523 0.105837 -0.802646 0.388037 -0.438287 -0.984766 -0.082115 0.223188 0.460927 -0.555477 -0.318834 -0.023700 -0.990662 -0.864169 0.153683 0.535409 -0.855249 -0.523149 -0.330011 -0.711880 0.099437 -0.057888 0.017197 -0.064598 -0.330633 0.355487 0.211609 0.096293 -0.595482 -0.578941 -0.008093 0.307377 -0.956022 -0.303792 -0.731801 -0.701661 -0.910753 -0.184990 0.426369 -0.825573 -0.697748 0.268873 -0.674112 -0.834149 -0.945784 0.535826 0.238141 -0.892682 -0.849306 -0.986389 -0.782148 -0.355881 -0.495490 -0.349983 -0.887405 
-0.528480 -0.418387 -0.394932 -0.802561 0.077798 0.338523 -0.234031 -0.285135 -0.109212 -0.763585 0.061660 -0.153448 -0.791197 -0.986687 -0.960306 -0.177200 -0.930722 -0.182573 -0.671366 -0.900957 -0.890190 0.222031 0.386199 -0.204201 -0.961521 0.630963 -0.969833 -0.475414 -0.011100 -0.738745 -0.761558 -0.315969 -0.143776 -0.683180 -0.779473 0.252556 -0.822839 -0.714817 0.348812 0.073748 0.479574 -0.112341 0.104166 0.217186 -0.529123 -0.991066 -0.684455 0.493366 -0.914218 -0.644262 0.346979 0.013578 0.010947 0.349692 -0.871601 0.587043 0.248704 0.196245 0.521719 0.185553 -0.180028 -0.158462 -0.602440 
