1.000000 0.000000 0.000000 1.000000 0.000000 0.000000 nan nan 0.000000 1.000000 0.000000 0.000000 1.000000 0.000000 0.000000 1.000000 0.000000 0.000000 1.000000 0.000000 0.000000 1.000000 0.000000 0.000000 1.000000 0.000000 0.000000 1.000000 0.000000 0.000000 1.000000 0.000000 0.000000 1.000000 0.000000 0.000000 1.000000 0.000000 0.000000 1.000000 0.000000 0.000000 1.000000 0.000000 0.000000 1.000000 0.000000 0.000000 1.000000 0.000000 0.000000 1.000000 0.000000 0.000000 1.000000 0.000000 0.000000 1.000000 0.000000 0.000000 
1.000000 0.000000 0.000000 0.894427 0.447214 0.000000 0.242536 0.970143 0.000000 0.554700 0.832050 0.000000 0.808736 0.588172 0.000000 0.894427 0.447214 0.000000 0.932568 0.360994 0.000000 0.952926 0.303204 0.000000 0.965140 0.261733 0.000000 0.973080 0.230466 0.000000 0.978550 0.206010 0.000000 0.982487 0.186334 0.000000 0.985419 0.170144 0.000000 0.987665 0.156581 0.000000 0.989425 0.145047 0.000000 0.990830 0.135113 0.000000 0.991971 0.126466 0.000000 0.992910 0.118869 0.000000 0.993692 0.112141 0.000000 0.994351 0.106139 0.000000 
1.000000 0.000000 0.000000 0.868243 0.496139 0.000000 0.447214 0.894427 0.000000 0.083045 0.996546 0.000000 0.447214 0.894427 0.000000 0.647648 0.761939 0.000000 0.759257 0.650791 0.000000 0.825801 0.563962 0.000000 0.868243 0.496139 0.000000 0.896871 0.442292 0.000000 0.917070 0.398726 0.000000 0.931850 0.362844 0.000000 0.942990 0.332820 0.000000 0.951597 0.307348 0.000000 0.958386 0.285477 0.000000 0.963835 0.266498 0.000000 0.968277 0.249878 0.000000 0.971946 0.235204 0.000000 0.975011 0.222155 0.000000 0.977599 0.210475 0.000000 
1.000000 0.000000 0.000000 0.894427 0.447214 0.000000 0.600000 0.800000 0.000000 0.216930 0.976187 0.000000 0.124035 0.992278 0.000000 0.371391 0.928477 0.000000 0.538389 0.842696 0.000000 0.650791 0.759257 0.000000 0.728200 0.685365 0.000000 0.783111 0.621882 0.000000 0.823213 0.567733 0.000000 0.853282 0.521450 0.000000 0.876357 0.481662 0.000000 0.894427 0.447214 0.000000 0.908830 0.417168 0.000000 0.920487 0.390773 0.000000 0.930052 0.367428 0.000000 0.937994 0.346650 0.000000 0.944661 0.328049 0.000000 0.950309 0.311308 0.000000 
1.000000 0.000000 0.000000 0.921635 0.388057 0.000000 0.707107 0.707107 0.000000 0.416655 0.909065 0.000000 0.124035 0.992278 0.000000 0.124035 0.992278 0.000000 0.316228 0.948683 0.000000 0.459854 0.887994 0.000000 0.566529 0.824042 0.000000 0.646417 0.762984 0.000000 0.707107 0.707107 0.000000 0.753962 0.656918 0.000000 0.790724 0.612173 0.000000 0.820007 0.572354 0.000000 0.843661 0.536875 0.000000 0.863014 0.505179 0.000000 0.879032 0.476763 0.000000 0.892428 0.451190 0.000000 0.903738 0.428086 0.000000 0.913369 0.407132 0.000000 
1.000000 0.000000 0.000000 0.941742 0.336336 0.000000 0.780869 0.624695 0.000000 0.554700 0.832050 0.000000 0.309086 0.951034 0.000000 0.079745 0.996815 0.000000 0.115881 0.993263 0.000000 0.274721 0.961524 0.000000 0.400819 0.916157 0.000000 0.500278 0.865865 0.000000 0.578922 0.815383 0.000000 0.641555 0.767077 0.000000 0.691905 0.721988 0.000000 0.732793 0.680451 0.000000 0.766337 0.642438 0.000000 0.794128 0.607751 0.000000 0.817367 0.576118 0.000000 0.836970 0.547249 0.000000 0.853639 0.520865 0.000000 0.867921 0.496702 0.000000 
1.000000 0.000000 0.000000 0.955779 0.294086 0.000000 0.832050 0.554700 0.000000 0.652523 0.757769 0.000000 0.447214 0.894427 0.000000 0.242536 0.970143 0.000000 0.055470 0.998460 0.000000 0.106533 0.994309 0.000000 0.242536 0.970143 0.000000 0.354915 0.934899 0.000000 0.447214 0.894427 0.000000 0.523016 0.852323 0.000000 0.585491 0.810679 0.000000 0.637264 0.770645 0.000000 0.680451 0.732793 0.000000 0.716726 0.697355 0.000000 0.747409 0.664364 0.000000 0.773542 0.633745 0.000000 0.795946 0.605367 0.000000 0.815275 0.579074 0.000000 
1.000000 0.000000 0.000000 0.965616 0.259973 0.000000 0.868243 0.496139 0.000000 0.723356 0.690476 0.000000 0.551257 0.834335 0.000000 0.371391 0.928477 0.000000 0.198360 0.980129 0.000000 0.040782 0.999168 0.000000 0.097744 0.995212 0.000000 0.216930 0.976187 0.000000 0.318258 0.948004 0.000000 0.403933 0.914789 0.000000 0.476283 0.879292 0.000000 0.537475 0.843280 0.000000 0.589396 0.807844 0.000000 0.633639 0.773629 0.000000 0.671519 0.740987 0.000000 0.704117 0.710084 0.000000 0.732312 0.680969 0.000000 0.756823 0.653620 0.000000 
1.000000 0.000000 0.000000 0.972650 0.232275 0.000000 0.894427 0.447214 0.000000 0.775712 0.631087 0.000000 0.630593 0.776114 0.000000 0.473443 0.880824 0.000000 0.316228 0.948683 0.000000 0.167253 0.985914 0.000000 0.031235 0.999512 0.000000 0.089912 0.995950 0.000000 0.196116 0.980581 0.000000 0.288346 0.957526 0.000000 0.368048 0.929807 0.000000 0.436804 0.899557 0.000000 0.496139 0.868243 0.000000 0.547437 0.836847 0.000000 0.591910 0.806004 0.000000 0.630593 0.776114 0.000000 0.664364 0.747409 0.000000 0.693960 0.720013 0.000000 
1.000000 0.000000 0.000000 0.977802 0.209529 0.000000 0.913812 0.406138 0.000000 0.815180 0.579207 0.000000 0.691905 0.721988 0.000000 0.554700 0.832050 0.000000 0.413168 0.910655 0.000000 0.274721 0.961524 0.000000 0.144307 0.989533 0.000000 0.024684 0.999695 0.000000 0.083045 0.996546 0.000000 0.178885 0.983870 0.000000 0.263495 0.964661 0.000000 0.337865 0.941195 0.000000 0.403104 0.915154 0.000000 0.460317 0.887755 0.000000 0.510539 0.859855 0.000000 0.554700 0.832050 0.000000 0.593623 0.804744 0.000000 0.628019 0.778198 0.000000 
1.000000 0.000000 0.000000 0.981665 0.190615 0.000000 0.928477 0.371391 0.000000 0.845489 0.533993 0.000000 0.739940 0.672673 0.000000 0.619899 0.784682 0.000000 0.493013 0.870022 0.000000 0.365652 0.930751 0.000000 0.242536 0.970143 0.000000 0.126747 0.991935 0.000000 0.019996 0.999800 0.000000 0.077043 0.997028 0.000000 0.164399 0.986394 0.000000 0.242536 0.970143 0.000000 0.312153 0.950032 0.000000 0.374054 0.927407 0.000000 0.429057 0.903278 0.000000 0.477947 0.878389 0.000000 0.521450 0.853282 0.000000 0.560221 0.828343 0.000000 
1.000000 0.000000 0.000000 0.984623 0.174691 0.000000 0.939793 0.341743 0.000000 0.869164 0.494524 0.000000 0.778075 0.628171 0.000000 0.672673 0.739940 0.000000 0.559041 0.829140 0.000000 0.442549 0.896744 0.000000 0.327479 0.944858 0.000000 0.216930 0.976187 0.000000 0.112910 0.993605 0.000000 0.016527 0.999863 0.000000 0.071784 0.997420 0.000000 0.152057 0.988372 0.000000 0.224628 0.974444 0.000000 0.290007 0.957024 0.000000 0.348788 0.937202 0.000000 0.401589 0.915820 0.000000 0.449018 0.893523 0.000000 0.491645 0.870796 0.000000 
1.000000 0.000000 0.000000 0.986933 0.161132 0.000000 0.948683 0.316228 0.000000 0.887948 0.459944 0.000000 0.808736 0.588172 0.000000 0.715782 0.698324 0.000000 0.613941 0.789352 0.000000 0.507692 0.861538 0.000000 0.400819 0.916157 0.000000 0.296260 0.955107 0.000000 0.196116 0.980581 0.000000 0.101742 0.994811 0.000000 0.013888 0.999904 0.000000 0.067156 0.997743 0.000000 0.141421 0.989949 0.000000 0.209158 0.977882 0.000000 0.270746 0.962651 0.000000 0.326633 0.945151 0.000000 0.377297 0.926092 0.000000 0.423212 0.906031 0.000000 
1.000000 0.000000 0.000000 0.988767 0.149465 0.000000 0.955779 0.294086 0.000000 0.903064 0.429506 0.000000 0.833681 0.552247 0.000000 0.751317 0.659941 0.000000 0.659868 0.751382 0.000000 0.563055 0.826419 0.000000 0.464166 0.885748 0.000000 0.365898 0.930655 0.000000 0.270317 0.962771 0.000000 0.178885 0.983870 0.000000 0.092550 0.995708 0.000000 0.011833 0.999930 0.000000 0.063061 0.998010 0.000000 0.132164 0.991228 0.000000 0.195663 0.980671 0.000000 0.253847 0.967244 0.000000 0.307062 0.951689 0.000000 0.355681 0.934608 0.000000 
1.000000 0.000000 0.000000 0.990246 0.139331 0.000000 0.961524 0.274721 0.000000 0.915386 0.402578 0.000000 0.854199 0.519947 0.000000 0.780869 0.624695 0.000000 0.698537 0.715574 0.000000 0.610297 0.792173 0.000000 0.518978 0.854788 0.000000 0.427006 0.904249 0.000000 0.336336 0.941742 0.000000 0.248451 0.968644 0.000000 0.164399 0.986394 0.000000 0.084858 0.996393 0.000000 0.010204 0.999948 0.000000 0.059419 0.998233 0.000000 0.124035 0.992278 0.000000 0.183790 0.982966 0.000000 0.238907 0.971042 0.000000 0.289658 0.957130 0.000000 
1.000000 0.000000 0.000000 0.991454 0.130455 0.000000 0.966235 0.257663 0.000000 0.925547 0.378633 0.000000 0.871248 0.490844 0.000000 0.805651 0.592390 0.000000 0.731307 0.682048 0.000000 0.650791 0.759257 0.000000 0.566529 0.824042 0.000000 0.480672 0.876901 0.000000 0.395028 0.918669 0.000000 0.311039 0.950397 0.000000 0.229793 0.973240 0.000000 0.152057 0.988372 0.000000 0.078330 0.996927 0.000000 0.008889 0.999960 0.000000 0.056161 0.998422 0.000000 0.116841 0.993151 0.000000 0.173265 0.984875 0.000000 0.225608 0.974218 0.000000 
1.000000 0.000000 0.000000 0.992454 0.122620 0.000000 0.970143 0.242536 0.000000 0.934015 0.357233 0.000000 0.885547 0.464549 0.000000 0.826599 0.562791 0.000000 0.759257 0.650791 0.000000 0.685669 0.727914 0.000000 0.607911 0.794006 0.000000 0.527877 0.849321 0.000000 0.447214 0.894427 0.000000 0.367287 0.930108 0.000000 0.289177 0.957276 0.000000 0.213697 0.976900 0.000000 0.141421 0.989949 0.000000 0.072724 0.997352 0.000000 0.007812 0.999969 0.000000 0.053233 0.998582 0.000000 0.110432 0.993884 0.000000 0.163873 0.986481 0.000000 
1.000000 0.000000 0.000000 0.993289 0.115657 0.000000 0.973417 0.229039 0.000000 0.941141 0.338015 0.000000 0.897644 0.440721 0.000000 0.844439 0.535652 0.000000 0.783242 0.621717 0.000000 0.715853 0.698251 0.000000 0.644049 0.764984 0.000000 0.569489 0.821999 0.000000 0.493658 0.869656 0.000000 0.417825 0.908527 0.000000 0.343037 0.939322 0.000000 0.270115 0.962828 0.000000 0.199678 0.979862 0.000000 0.132164 0.991228 0.000000 0.067858 0.997695 0.000000 0.006920 0.999976 0.000000 0.050589 0.998720 0.000000 0.104685 0.994505 0.000000 
1.000000 0.000000 0.000000 0.993994 0.109431 0.000000 0.976187 0.216930 0.000000 0.947188 0.320678 0.000000 0.907959 0.419058 0.000000 0.859738 0.510735 0.000000 0.803947 0.594701 0.000000 0.742103 0.670286 0.000000 0.675725 0.737154 0.000000 0.606265 0.795263 0.000000 0.535052 0.844819 0.000000 0.463254 0.886225 0.000000 0.391862 0.920024 0.000000 0.321685 0.946847 0.000000 0.253359 0.967372 0.000000 0.187363 0.982291 0.000000 0.124035 0.992278 0.000000 0.063596 0.997976 0.000000 0.006173 0.999981 0.000000 0.048190 0.998838 0.000000 
1.000000 0.000000 0.000000 0.994595 0.103831 0.000000 0.978550 0.206010 0.000000 0.952362 0.304970 0.000000 0.916819 0.399302 0.000000 0.872943 0.487821 0.000000 0.821922 0.569600 0.000000 0.765037 0.643987 0.000000 0.703592 0.710604 0.000000 0.638856 0.769326 0.000000 0.572013 0.820245 0.000000 0.504128 0.863629 0.000000 0.436128 0.899885 0.000000 0.368794 0.929511 0.000000 0.302760 0.953067 0.000000 0.238525 0.971136 0.000000 0.176463 0.984307 0.000000 0.116841 0.993151 0.000000 0.059834 0.998208 0.000000 0.005540 0.999985 0.000000 

