0.263625 0.998632 -0.527486 0.452172 0.799126 0.981304 0.245011 0.895699 0.790931 0.292324 -0.037876 0.628203 0.913535 -0.421766 0.406943 -0.364130 0.273376 0.657606 -0.478712 -0.365218 0.350522 0.775571 0.923915 0.646437 0.689598 0.869639 0.889954 0.945966 -0.517086 -0.016201 0.376294 -0.504481 0.718479 0.387536 0.508708 0.276604 0.889530 -0.018649 0.730218 0.187107 -0.497269 -0.677929 0.890589 -0.408822 0.735192 -0.381518 -0.013272 -0.631390 0.710678 0.890052 0.455227 0.881426 0.067772 0.045002 0.844123 0.221495 0.885973 0.432039 0.821384 0.847652 0.349780 0.835924 0.716249 0.441312 -0.488063 -0.239552 0.660391 0.520838 -0.066832 0.439086 
0.350064 0.415759 0.089510 0.814208 0.208676 0.980798 0.643710 -0.093256 0.885961 0.403892 0.554894 -0.154842 -0.517271 0.015430 0.114969 -0.448247 0.660020 -0.541468 0.591267 0.603793 0.429381 0.521535 0.896977 0.576699 0.500413 0.184973 0.148550 -0.268256 0.302534 0.587322 0.770775 0.943022 0.897582 0.157648 0.293312 0.057925 0.742798 -0.351845 0.235125 0.546987 0.923392 0.037987 -0.099617 0.569910 0.755093 0.995590 -0.361506 0.678472 0.877340 0.887905 0.125191 0.892033 0.868607 -0.330056 0.755764 -0.028786 0.247265 0.105659 0.190546 0.774366 -0.655208 0.874855 0.864154 0.685120 0.833895 0.847329 0.668651 -0.178585 -0.234532 0.791859 
0.799416 -0.435569 0.726813 -0.475930 -0.032141 -0.333821 0.050836 -0.538823 0.128301 -0.433049 0.593441 0.204888 0.855783 0.113883 0.279773 0.847297 -0.134973 0.607558 0.862551 -0.704658 0.360094 -0.693411 -0.497785 0.809845 0.521325 0.816912 0.371512 -0.313943 0.879173 0.977068 0.856468 0.472776 -0.622904 0.175265 0.796319 0.124616 0.804376 -0.342433 0.189379 0.382996 0.733472 0.487585 0.451142 0.938553 0.568102 0.851309 0.719475 0.954142 0.979086 0.829295 0.718532 0.207055 -0.323920 -0.417867 0.861943 -0.070669 -0.723839 0.344102 -0.554215 0.461210 0.728488 0.722618 0.749313 0.776899 -0.074716 0.058494 0.779959 -0.146143 0.989073 0.677910 
-0.231911 0.894332 0.738113 0.522491 0.757761 -0.690486 -0.154771 0.769196 0.611546 0.275978 0.194555 0.157748 0.158082 0.139424 0.596523 0.444022 0.535367 0.900755 0.948578 0.738580 0.979431 0.174031 -0.008580 -0.547858 0.470475 -0.160441 0.808790 0.649910 0.859373 0.986312 0.697763 0.741187 0.763921 0.097818 0.864119 0.900225 0.871989 0.629171 0.901840 0.833252 0.975510 0.966165 0.973755 0.947868 0.809580 0.874232 -0.043632 0.875027 0.941683 0.961527 0.408190 -0.315825 0.029241 0.723865 -0.058041 -0.360973 -0.374351 0.916187 0.551254 -0.085774 -0.540959 0.488096 0.020448 -0.327290 0.428108 0.771860 0.646713 0.640572 0.979181 0.784152 
-0.255815 0.947483 0.780075 0.288341 0.939120 -0.674649 0.422151 -0.505195 0.730563 0.795108 -0.312149 0.905863 0.355375 -0.252192 0.348609 -0.090913 -0.381130 0.883046 -0.408834 0.730608 0.825170 0.553416 -0.671187 0.180236 -0.522167 -0.079022 0.716692 0.662224 0.184498 0.101741 0.451798 0.733791 0.531913 0.685491 0.853333 0.906865 0.956160 0.922894 0.952966 0.957466 0.968919 0.992181 0.993486 0.962790 0.979028 0.995064 -0.492593 0.990364 0.945461 0.476746 0.879858 0.912677 0.422605 -0.669140 -0.469893 -0.174219 -0.481703 0.737971 0.069529 0.062473 -0.589472 -0.293712 0.165130 0.518576 -0.450419 -0.518259 0.731436 0.579900 0.384907 0.979114 
0.337304 -0.348639 -0.586859 -0.439685 0.932557 0.057189 0.645350 -0.575901 0.511959 -0.110004 0.768679 0.907811 0.574298 -0.375893 -0.268505 -0.213047 0.401391 0.800529 -0.038910 0.687605 0.557229 -0.568023 -0.395937 -0.270423 0.992962 0.782945 0.818151 0.187082 0.705296 -0.129626 -0.047840 0.909249 0.980323 0.997976 0.928019 0.938193 0.982066 0.950567 0.986323 0.993010 0.996222 0.994757 0.999775 0.997445 0.999169 0.997930 0.999131 0.983672 0.906806 0.725317 0.888012 0.955258 0.519565 0.119970 0.772678 0.671653 -0.580191 0.986160 -0.456580 0.834848 -0.208767 0.092807 0.799467 0.234337 0.684459 -0.000211 0.743649 -0.421924 0.156760 0.645537 
0.007569 -0.454146 -0.005804 0.708433 -0.549321 0.058827 0.968554 -0.400235 0.887011 0.607154 -0.142274 -0.309708 -0.279578 0.787961 0.236229 0.815977 -0.526555 0.204261 0.238366 -0.294836 -0.070511 0.509186 0.928331 0.714102 -0.012705 -0.311833 -0.495513 0.625507 -0.382094 0.995032 0.921745 0.951052 0.948661 0.979943 0.944855 0.939148 0.993669 0.902551 0.991949 0.970229 0.924691 0.955099 0.990310 0.969066 0.997683 0.995599 0.994725 0.997891 0.861982 0.978608 0.987648 0.916790 0.674190 0.702997 0.671926 0.329436 -0.499611 -0.287333 -0.691305 0.278124 0.025564 -0.081898 0.745880 0.536567 0.458163 0.815379 -0.311866 -0.593800 -0.173650 -0.294875 
0.331776 -0.081500 0.196331 -0.420746 0.144227 0.602783 0.835695 0.129832 0.708519 -0.186509 0.391239 0.917841 0.011122 0.919711 -0.319631 0.018927 -0.410911 0.797094 0.652506 0.862559 0.221249 0.838689 -0.521288 -0.091577 0.314096 -0.462156 0.708798 0.558869 0.835712 0.868725 0.985001 0.947147 0.922278 0.953915 0.940838 0.941585 0.998574 0.894926 0.961141 0.911873 0.904018 0.921604 0.941126 0.948379 0.981056 0.987774 0.995335 0.988270 0.980467 0.989949 0.946484 -0.201423 0.990928 0.867452 -0.376931 0.181136 -0.299293 0.786948 0.020044 -0.229431 0.497111 -0.479502 0.587828 0.652228 -0.187016 0.813332 0.217810 -0.521315 -0.684955 -0.042747 
0.563437 0.141940 0.493228 -0.314451 0.255529 -0.463217 0.424754 0.504294 0.875524 0.646697 0.891812 0.663435 -0.069335 0.851274 0.212273 -0.648252 -0.343775 0.725865 -0.008248 -0.372494 -0.397734 -0.515898 0.913613 0.762703 0.415969 0.947409 0.882437 0.833991 0.825427 0.846376 0.986693 0.950913 0.922433 0.940500 0.963417 0.917030 0.958448 0.957218 0.912304 0.879392 0.973311 0.902712 0.911650 0.941245 0.936796 0.965166 0.974224 0.972975 0.979883 0.983815 0.967642 0.953121 0.850264 0.930596 0.629505 0.795473 -0.383261 0.956317 0.147242 -0.130119 0.001772 -0.446173 -0.420416 0.587917 -0.155734 -0.209750 0.838518 0.087171 0.811876 0.343502 
0.894593 0.235898 0.880947 0.852773 -0.513298 -0.016982 -0.063459 0.098002 0.833244 -0.133983 0.012872 0.751459 -0.095183 -0.635868 -0.288216 -0.566168 0.986544 -0.391200 -0.592816 0.922332 0.352823 -0.153099 0.801617 0.535576 0.825484 0.821517 0.896583 0.942491 0.825106 0.871518 0.975128 0.956024 0.948152 0.909095 0.898452 0.743020 0.799413 0.825036 0.934205 0.919896 0.993381 0.829825 0.906787 0.938042 0.921147 0.945164 0.942687 0.966621 0.975124 0.960547 0.986358 0.962959 0.855386 0.983656 0.934203 0.959988 0.677903 0.152040 -0.442120 -0.418143 0.586876 -0.306176 -0.147661 0.646858 -0.266755 -0.556786 -0.431006 -0.318822 0.416686 0.186493 
0.959541 0.429008 0.884011 0.721665 -0.496297 -0.074990 0.904532 0.714530 -0.188349 0.009301 -0.417972 -0.629106 -0.071674 0.712189 -0.284026 0.671326 -0.105210 0.593350 0.763054 0.746786 0.425669 -0.274625 0.864374 0.751537 0.912030 0.764304 0.778126 0.944489 0.969483 0.906024 0.920263 0.915588 0.941046 0.753114 0.541222 0.648805 -0.446144 0.745350 0.891527 0.911098 0.867280 -0.591428 0.923277 0.899761 0.907539 0.929430 0.934229 0.942793 0.959208 0.934538 0.956395 0.978331 0.890825 0.565843 0.983516 0.935273 0.823448 0.137239 0.064511 -0.356810 -0.697674 0.453837 -0.605552 0.400664 0.100013 -0.531536 0.892006 -0.703730 -0.563011 -0.353851 
0.930344 -0.064717 0.125192 0.674054 0.328423 0.610120 0.732170 -0.607694 -0.223037 0.207399 0.842501 0.969828 -0.366752 0.838679 0.380304 0.804907 0.938988 -0.180941 -0.111080 0.689289 -0.136318 0.547752 0.975114 0.884549 0.925179 0.656772 0.626540 0.558018 0.965298 0.877499 0.839869 0.815000 0.828269 0.593651 0.632147 0.731131 0.813456 0.609371 -0.172509 -0.642933 0.552328 -0.345060 0.814486 0.962715 0.863125 0.916681 0.911307 0.892816 0.909773 0.914721 0.847303 0.972138 0.915743 0.814674 0.997636 0.912777 0.894047 0.661491 0.055631 -0.278408 0.620364 0.683414 0.731836 0.189069 0.247924 0.865807 -0.493466 -0.421621 -0.078506 0.867058 
0.755402 -0.521666 -0.216387 -0.335277 -0.636346 0.490599 0.367040 -0.155824 0.018722 0.809692 0.746463 0.074962 -0.257364 0.748620 0.816047 0.914748 0.777043 -0.272235 0.953513 0.934533 0.687513 0.944664 0.936459 0.931699 0.906278 -0.384387 0.607755 0.946838 0.852616 0.782701 0.778809 0.703696 0.665148 0.705847 0.891055 0.939133 0.519507 0.187049 0.603740 0.154180 0.637449 0.612181 -0.503581 0.949515 0.137131 0.953423 0.864845 0.860390 0.882535 0.882148 0.890614 0.914473 0.916741 0.956091 0.953302 0.906191 0.909725 0.867457 0.466252 0.412186 0.817947 0.737459 0.083667 0.619104 0.135102 0.961104 0.946112 -0.233248 -0.469668 0.994939 
0.424451 0.383301 -0.108943 -0.178384 -0.694092 0.711523 -0.341444 -0.531093 -0.109201 -0.059230 0.992866 0.447046 0.177653 -0.008222 0.944269 0.961022 -0.392604 -0.624334 0.960601 -0.026868 0.642873 0.918644 0.914965 0.953157 0.827375 0.235589 0.866262 0.990131 0.838128 -0.711888 0.744678 0.048293 -0.349625 0.359212 0.619118 0.433551 -0.477553 0.113780 0.890719 -0.680117 0.163648 0.030931 0.080646 0.779292 0.071569 -0.415486 0.812719 0.848079 0.879348 0.864916 0.925693 0.883386 0.905888 0.956389 0.914139 0.943208 0.920076 0.944923 0.653866 0.349880 0.985290 -0.125519 -0.250983 -0.337686 0.774036 0.453524 0.698173 0.621678 -0.373991 0.607461 
0.697262 0.516642 -0.268584 0.416323 -0.436966 0.804580 -0.122076 0.636512 -0.123123 -0.555121 0.937129 -0.537995 -0.432409 -0.453303 0.202962 -0.408054 -0.022660 -0.559825 -0.629630 0.926548 0.883049 0.938075 0.904150 0.969341 0.621908 0.865760 0.987101 0.953298 0.856295 0.756624 0.832042 0.397522 0.432816 0.574255 0.951844 0.519066 0.718518 -0.481495 0.777732 0.855476 -0.402272 -0.613192 -0.601344 0.696967 0.729076 0.047199 -0.237486 0.845163 0.880558 0.878050 0.914228 0.892541 0.902284 0.885262 0.906640 0.997999 0.917276 0.915991 0.825352 0.450435 0.119387 0.946395 0.680833 0.685775 0.850966 -0.490178 0.887994 -0.485668 0.728156 0.211755 
0.441122 0.197296 -0.417975 0.137214 0.597164 -0.584329 -0.002664 0.349878 0.304997 0.663139 0.789235 0.902435 0.796493 0.860760 0.713814 -0.281853 -0.038683 -0.428081 0.836547 0.745200 0.981236 0.980715 0.879848 0.908778 0.972535 0.914495 0.999699 0.866957 0.839998 0.883206 0.456073 0.678768 0.040141 -0.469281 -0.086089 -0.532613 -0.351769 0.679472 0.896928 0.749832 -0.094169 0.725487 0.639696 0.467332 0.091379 0.873858 0.849252 0.653265 0.874782 0.908426 0.892791 0.898908 0.894879 0.844671 0.951969 0.961737 0.894465 0.761940 0.878107 0.768525 0.292090 0.865173 0.596781 0.633160 0.282793 0.827447 -0.248130 0.747724 0.121764 0.649481 
0.276283 -0.726118 0.642111 0.942549 -0.210213 0.524058 0.787628 0.675847 0.778823 0.738820 0.351235 0.709538 0.768497 0.875873 -0.475209 -0.043141 -0.353279 -0.462838 0.804032 0.833347 0.953117 0.994944 0.764154 0.968587 0.995323 0.758973 0.992250 0.762059 0.790614 0.849143 0.660133 0.901590 0.806394 0.907630 0.652826 0.800952 0.713605 0.735060 0.766592 -0.054266 0.879794 0.685902 0.701381 0.795015 0.854611 -0.321597 -0.434096 0.918299 0.547253 0.936397 0.884175 0.903913 0.878576 0.870083 0.976380 0.911865 0.961231 0.752198 0.799633 0.827582 0.846402 0.299492 0.885464 -0.454285 0.555108 0.562794 0.203403 0.576835 0.406123 0.507971 
-0.063006 0.644128 0.964154 0.875159 -0.218064 -0.028325 0.131931 0.382421 0.600001 0.130605 -0.212456 0.239913 0.664298 0.856902 0.696204 -0.632304 0.794767 0.582870 0.791753 0.943223 0.973965 0.981910 -0.514226 0.989444 0.957029 -0.818745 0.956282 0.757863 0.761071 0.756210 0.935443 -0.194960 0.771664 0.913536 0.771867 0.856899 0.857592 0.972433 0.841619 -0.313200 0.822353 0.992854 0.872863 0.828511 0.940000 -0.439269 0.041343 0.976505 -0.230419 -0.060028 0.874539 0.908034 0.855494 0.861939 0.958232 0.865438 0.986338 0.988931 0.749132 0.851527 0.935800 0.899040 0.815633 0.435912 0.924202 -0.422700 0.941684 0.961892 -0.295358 0.744210 
0.254240 0.848930 0.477319 0.904725 -0.044216 -0.103350 0.619037 0.892488 -0.094833 0.099052 0.328802 0.623756 0.336767 0.744357 0.680097 0.878396 0.708619 0.800427 0.737568 0.922205 0.833017 0.948683 0.105131 0.944233 0.858128 0.876355 0.717116 0.798315 0.806716 -0.533172 0.769414 -0.340787 0.724923 -0.460737 0.773645 0.643914 0.390647 0.953255 0.149960 0.587720 0.903391 0.981728 0.911334 0.995179 0.988122 0.656637 -0.585993 -0.024112 0.269297 0.809170 0.884161 0.891280 0.843277 0.812524 0.914870 0.848708 0.987318 0.862878 0.853278 0.895525 0.927454 0.868515 0.505584 -0.387808 -0.383873 0.893641 0.519246 0.774071 0.825293 -0.090610 
0.408280 0.966035 0.590420 0.919604 -0.210168 -0.198279 0.993085 -0.448754 0.037017 0.180197 0.834904 -0.029405 0.384574 -0.176251 0.324849 0.822690 0.895503 0.847799 0.808012 -0.684706 0.796244 0.969132 0.922266 0.921928 0.768628 0.918450 0.449954 -0.706611 0.858223 0.639339 -0.253691 -0.558681 0.721525 -0.045251 0.739816 0.385788 0.052513 0.100685 0.678976 0.928393 0.833799 -0.589724 0.509858 0.939542 0.972934 0.849640 -0.092348 0.827903 -0.189926 0.860258 0.850639 0.855859 0.864310 0.806681 0.873296 0.878888 0.882657 0.671371 0.951459 0.917992 0.764562 0.845096 0.084662 0.894845 -0.291104 0.976969 -0.120155 0.436382 0.749334 0.838896 
-0.582044 0.739434 0.138130 -0.274554 -0.254547 0.825973 -0.520880 -0.328970 0.692572 0.361479 0.728832 0.457655 0.969345 0.351864 0.370320 0.902662 0.866120 0.938662 0.768853 -0.100940 0.476721 0.948361 0.899484 0.852367 0.974346 0.954515 0.026647 0.009884 0.798563 0.652892 0.447107 -0.146767 0.612850 -0.106279 -0.388817 -0.044335 -0.639714 0.959849 0.819257 0.961388 0.180635 -0.491899 0.340505 0.725017 -0.514982 0.184658 -0.083780 0.006768 0.765475 0.889030 0.816592 0.854290 0.879265 0.856145 0.853146 0.943245 0.835622 0.755715 0.973444 0.917143 0.712615 0.883650 0.752598 -0.663874 0.109713 0.762736 -0.140768 0.879250 -0.590268 0.267232 
0.523890 0.337250 0.103510 0.199168 -0.376127 0.598835 -0.674573 -0.103033 0.636496 0.759457 -0.191492 0.793041 0.853754 0.889822 0.911540 0.887075 -0.485964 0.849301 0.187664 -0.098109 0.846872 0.916967 0.900951 0.802798 0.933284 0.954847 -0.179946 -0.168402 0.270773 0.593882 -0.382319 0.907064 0.602405 -0.416629 -0.038890 0.063864 0.691287 0.853696 0.745342 0.538654 -0.186663 0.639639 0.747431 -0.553110 -0.663248 -0.160343 0.156247 0.411189 0.957164 -0.055970 0.833103 0.869941 0.859728 0.909150 0.852219 0.952643 0.991880 0.906235 0.975606 0.952857 0.837397 0.898646 0.631890 0.063091 -0.010013 0.989769 -0.053634 -0.598886 -0.144492 0.111866 
0.854362 0.548019 -0.014942 0.088348 -0.159355 -0.191594 0.128411 -0.074513 -0.339055 0.950688 0.602869 0.896474 -0.126097 0.953352 0.410486 0.745294 -0.038933 0.662832 -0.117754 -0.144636 -0.659370 0.682635 0.921735 0.870347 0.935199 0.455929 -0.426456 0.535644 -0.130814 -0.630235 -0.267223 0.921734 0.673966 0.946006 0.269114 0.788016 0.367881 -0.299754 0.902763 -0.260168 0.633379 0.790280 0.718021 0.738221 0.806918 -0.559815 -0.312278 0.940924 0.604499 -0.440249 0.926127 0.871442 0.825321 0.917488 0.858602 0.956905 0.909787 0.935947 0.925221 0.997664 0.980358 0.873515 0.520003 0.224112 0.412865 0.049502 -0.178934 0.681032 -0.401505 -0.176196 
0.869994 0.847991 0.370727 0.920499 0.225640 0.895330 0.262315 0.704850 0.627922 0.418278 0.677581 -0.583356 0.652994 -0.564181 -0.191744 0.466368 0.543616 0.533087 0.612557 0.700531 0.110424 0.644444 0.985896 0.839315 0.887806 0.015552 -0.107280 0.921396 0.255932 0.781726 0.293525 0.913268 -0.114440 0.358332 -0.122726 -0.644130 0.872129 -0.248396 0.963440 0.721237 -0.005920 -0.143175 0.604074 0.660627 0.950345 0.693527 -0.122315 0.368458 -0.394567 -0.079726 -0.332495 0.856317 0.811429 0.875723 0.880570 0.956732 0.924920 0.558700 0.010876 0.978549 0.999791 0.868241 0.833446 0.671353 0.764463 0.281182 0.767822 -0.297933 0.933699 0.955824 
