1.000000 0.000000 0.000000 1.000000 0.000000 0.000000 nan nan 0.000000 1.000000 0.000000 0.000000 1.000000 0.000000 0.000000 1.000000 0.000000 0.000000 1.000000 0.000000 0.000000 1.000000 0.000000 0.000000 1.000000 0.000000 0.000000 1.000000 0.000000 0.000000 1.000000 0.000000 0.000000 1.000000 0.000000 0.000000 1.000000 0.000000 0.000000 1.000000 0.000000 0.000000 1.000000 0.000000 0.000000 1.000000 0.000000 0.000000 1.000000 0.000000 0.000000 1.000000 0.000000 0.000000 1.000000 0.000000 0.000000 1.000000 0.000000 0.000000 1.000000 0.000000 0.000000 1.000000 0.000000 0.000000 1.000000 0.000000 0.000000 1.000000 0.000000 0.000000 1.000000 0.000000 0.000000 1.000000 0.000000 0.000000 1.000000 0.000000 0.000000 1.000000 0.000000 0.000000 1.000000 0.000000 0.000000 1.000000 0.000000 0.000000 1.000000 0.000000 0.000000 1.000000 0.000000 0.000000 1.000000 0.000000 0.000000 1.000000 0.000000 0.000000 1.000000 0.000000 0.000000 1.000000 0.000000 0.000000 1.000000 0.000000 0.000000 1.000000 0.000000 0.000000 1.000000 0.000000 0.000000 1.000000 0.000000 0.000000 1.000000 0.000000 0.000000 1.000000 0.000000 0.000000 1.000000 0.000000 0.000000 1.000000 0.000000 0.000000 1.000000 0.000000 0.000000 1.000000 0.000000 0.000000 1.000000 0.000000 0.000000 1.000000 0.000000 0.000000 1.000000 0.000000 0.000000 1.000000 0.000000 0.000000 
1.000000 0.000000 0.000000 0.894427 0.447214 0.000000 0.242536 0.970143 0.000000 0.554700 0.832050 0.000000 0.808736 0.588172 0.000000 0.894427 0.447214 0.000000 0.932568 0.360994 0.000000 0.952926 0.303204 0.000000 0.965140 0.261733 0.000000 0.973080 0.230466 0.000000 0.978550 0.206010 0.000000 0.982487 0.186334 0.000000 0.985419 0.170144 0.000000 0.987665 0.156581 0.000000 0.989425 0.145047 0.000000 0.990830 0.135113 0.000000 0.991971 0.126466 0.000000 0.992910 0.118869 0.000000 0.993692 0.112141 0.000000 0.994351 0.106139 0.000000 0.994912 0.100751 0.000000 0.995392 0.095886 0.000000 0.995808 0.091473 0.000000 0.996169 0.087450 0.000000 0.996485 0.083768 0.000000 0.996764 0.080384 0.000000 0.997011 0.077265 0.000000 0.997230 0.074379 0.000000 0.997426 0.071702 0.000000 0.997602 0.069212 0.000000 0.997760 0.066889 0.000000 0.997904 0.064718 0.000000 0.998033 0.062683 0.000000 0.998152 0.060773 0.000000 0.998259 0.058976 0.000000 0.998358 0.057283 0.000000 0.998448 0.055684 0.000000 0.998532 0.054173 0.000000 0.998608 0.052741 0.000000 0.998679 0.051383 0.000000 0.998745 0.050094 0.000000 0.998805 0.048868 0.000000 0.998862 0.047700 0.000000 0.998914 0.046587 0.000000 0.998963 0.045525 0.000000 0.999009 0.044510 0.000000 0.999052 0.043540 0.000000 0.999092 0.042611 0.000000 0.999129 0.041721 0.000000 0.999165 0.040867 0.000000 
1.000000 0.000000 0.000000 0.868243 0.496139 0.000000 0.447214 0.894427 0.000000 0.083045 0.996546 0.000000 0.447214 0.894427 0.000000 0.647648 0.761939 0.000000 0.759257 0.650791 0.000000 0.825801 0.563962 0.000000 0.868243 0.496139 0.000000 0.896871 0.442292 0.000000 0.917070 0.398726 0.000000 0.931850 0.362844 0.000000 0.942990 0.332820 0.000000 0.951597 0.307348 0.000000 0.958386 0.285477 0.000000 0.963835 0.266498 0.000000 0.968277 0.249878 0.000000 0.971946 0.235204 0.000000 0.975011 0.222155 0.000000 0.977599 0.210475 0.000000 0.979804 0.199960 0.000000 0.981698 0.190445 0.000000 0.983337 0.181793 0.000000 0.984765 0.173893 0.000000 0.986016 0.166651 0.000000 0.987119 0.159987 0.000000 0.988096 0.153835 0.000000 0.988967 0.148139 0.000000 0.989744 0.142850 0.000000 0.990443 0.137925 0.000000 0.991072 0.133328 0.000000 0.991641 0.129028 0.000000 0.992157 0.124996 0.000000 0.992627 0.121209 0.000000 0.993056 0.117644 0.000000 0.993448 0.114283 0.000000 0.993808 0.111109 0.000000 0.994139 0.108106 0.000000 0.994445 0.105262 0.000000 0.994727 0.102563 0.000000 0.994988 0.099999 0.000000 0.995230 0.097560 0.000000 0.995455 0.095237 0.000000 0.995664 0.093022 0.000000 0.995859 0.090908 0.000000 0.996042 0.088888 0.000000 0.996212 0.086956 0.000000 0.996372 0.085106 0.000000 0.996522 0.083333 0.000000 0.996663 0.081632 0.000000 
1.000000 0.000000 0.000000 0.894427 0.447214 0.000000 0.600000 0.800000 0.000000 0.216930 0.976187 0.000000 0.124035 0.992278 0.000000 0.371391 0.928477 0.000000 0.538389 0.842696 0.000000 0.650791 0.759257 0.000000 0.728200 0.685365 0.000000 0.783111 0.621882 0.000000 0.823213 0.567733 0.000000 0.853282 0.521450 0.000000 0.876357 0.481662 0.000000 0.894427 0.447214 0.000000 0.908830 0.417168 0.000000 0.920487 0.390773 0.000000 0.930052 0.367428 0.000000 0.937994 0.346650 0.000000 0.944661 0.328049 0.000000 0.950309 0.311308 0.000000 0.955136 0.296166 0.000000 0.959294 0.282409 0.000000 0.962900 0.269857 0.000000 0.966048 0.258362 0.000000 0.968812 0.247796 0.000000 0.971252 0.238052 0.000000 0.973417 0.229039 0.000000 0.975347 0.220679 0.000000 0.977073 0.212903 0.000000 0.978625 0.205653 0.000000 0.980024 0.198878 0.000000 0.981291 0.192532 0.000000 0.982440 0.186576 0.000000 0.983487 0.180976 0.000000 0.984444 0.175701 0.000000 0.985319 0.170724 0.000000 0.986123 0.166019 0.000000 0.986862 0.161566 0.000000 0.987544 0.157345 0.000000 0.988174 0.153337 0.000000 0.988757 0.149529 0.000000 0.989299 0.145904 0.000000 0.989802 0.142450 0.000000 0.990271 0.139156 0.000000 0.990707 0.136010 0.000000 0.991116 0.133003 0.000000 0.991498 0.130125 0.000000 0.991855 0.127369 0.000000 0.992191 0.124728 0.000000 0.992506 0.122193 0.000000 
1.000000 0.000000 0.000000 0.921635 0.388057 0.000000 0.707107 0.707107 0.000000 0.416655 0.909065 0.000000 0.124035 0.992278 0.000000 0.124035 0.992278 0.000000 0.316228 0.948683 0.000000 0.459854 0.887994 0.000000 0.566529 0.824042 0.000000 0.646417 0.762984 0.000000 0.707107 0.707107 0.000000 0.753962 0.656918 0.000000 0.790724 0.612173 0.000000 0.820007 0.572354 0.000000 0.843661 0.536875 0.000000 0.863014 0.505179 0.000000 0.879032 0.476763 0.000000 0.892428 0.451190 0.000000 0.903738 0.428086 0.000000 0.913369 0.407132 0.000000 0.921635 0.388057 0.000000 0.928781 0.370630 0.000000 0.934998 0.354654 0.000000 0.940439 0.339962 0.000000 0.945228 0.326410 0.000000 0.949465 0.313873 0.000000 0.953231 0.302244 0.000000 0.956592 0.291430 0.000000 0.959605 0.281350 0.000000 0.962316 0.271933 0.000000 0.964764 0.263117 0.000000 0.966981 0.254847 0.000000 0.968996 0.247075 0.000000 0.970833 0.239757 0.000000 0.972511 0.232855 0.000000 0.974049 0.226335 0.000000 0.975462 0.220167 0.000000 0.976763 0.214323 0.000000 0.977963 0.208779 0.000000 0.979073 0.203511 0.000000 0.980101 0.198501 0.000000 0.981055 0.193730 0.000000 0.981942 0.189182 0.000000 0.982769 0.184840 0.000000 0.983540 0.180692 0.000000 0.984260 0.176725 0.000000 0.984935 0.172927 0.000000 0.985567 0.169289 0.000000 0.986160 0.165799 0.000000 0.986717 0.162450 0.000000 
1.000000 0.000000 0.000000 0.941742 0.336336 0.000000 0.780869 0.624695 0.000000 0.554700 0.832050 0.000000 0.309086 0.951034 0.000000 0.079745 0.996815 0.000000 0.115881 0.993263 0.000000 0.274721 0.961524 0.000000 0.400819 0.916157 0.000000 0.500278 0.865865 0.000000 0.578922 0.815383 0.000000 0.641555 0.767077 0.000000 0.691905 0.721988 0.000000 0.732793 0.680451 0.000000 0.766337 0.642438 0.000000 0.794128 0.607751 0.000000 0.817367 0.576118 0.000000 0.836970 0.547249 0.000000 0.853639 0.520865 0.000000 0.867921 0.496702 0.000000 0.880242 0.474524 0.000000 0.890940 0.454120 0.000000 0.900284 0.435302 0.000000 0.908490 0.417906 0.000000 0.915734 0.401785 0.000000 0.922159 0.386812 0.000000 0.927882 0.372874 0.000000 0.933002 0.359872 0.000000 0.937599 0.347719 0.000000 0.941742 0.336336 0.000000 0.945488 0.325656 0.000000 0.948887 0.315617 0.000000 0.951979 0.306164 0.000000 0.954800 0.297249 0.000000 0.957381 0.288828 0.000000 0.959748 0.280863 0.000000 0.961924 0.273317 0.000000 0.963929 0.266160 0.000000 0.965780 0.259361 0.000000 0.967493 0.252897 0.000000 0.969081 0.246742 0.000000 0.970556 0.240876 0.000000 0.971928 0.235279 0.000000 0.973206 0.229933 0.000000 0.974400 0.224822 0.000000 0.975515 0.219931 0.000000 0.976560 0.215246 0.000000 0.977539 0.210754 0.000000 0.978458 0.206444 0.000000 0.979323 0.202305 0.000000 
1.000000 0.000000 0.000000 0.955779 0.294086 0.000000 0.832050 0.554700 0.000000 0.652523 0.757769 0.000000 0.447214 0.894427 0.000000 0.242536 0.970143 0.000000 0.055470 0.998460 0.000000 0.106533 0.994309 0.000000 0.242536 0.970143 0.000000 0.354915 0.934899 0.000000 0.447214 0.894427 0.000000 0.523016 0.852323 0.000000 0.585491 0.810679 0.000000 0.637264 0.770645 0.000000 0.680451 0.732793 0.000000 0.716726 0.697355 0.000000 0.747409 0.664364 0.000000 0.773542 0.633745 0.000000 0.795946 0.605367 0.000000 0.815275 0.579074 0.000000 0.832050 0.554700 0.000000 0.846691 0.532085 0.000000 0.859536 0.511075 0.000000 0.870861 0.491529 0.000000 0.880893 0.473316 0.000000 0.889817 0.456317 0.000000 0.897789 0.440425 0.000000 0.904938 0.425544 0.000000 0.911371 0.411587 0.000000 0.917179 0.398475 0.000000 0.922441 0.386138 0.000000 0.927222 0.374513 0.000000 0.931578 0.363542 0.000000 0.935557 0.353175 0.000000 0.939202 0.343364 0.000000 0.942549 0.334068 0.000000 0.945629 0.325248 0.000000 0.948469 0.316870 0.000000 0.951094 0.308902 0.000000 0.953524 0.301316 0.000000 0.955779 0.294086 0.000000 0.957874 0.287187 0.000000 0.959825 0.280599 0.000000 0.961644 0.274300 0.000000 0.963343 0.268273 0.000000 0.964932 0.262500 0.000000 0.966420 0.256967 0.000000 0.967816 0.251659 0.000000 0.969127 0.246562 0.000000 0.970360 0.241665 0.000000 
1.000000 0.000000 0.000000 0.965616 0.259973 0.000000 0.868243 0.496139 0.000000 0.723356 0.690476 0.000000 0.551257 0.834335 0.000000 0.371391 0.928477 0.000000 0.198360 0.980129 0.000000 0.040782 0.999168 0.000000 0.097744 0.995212 0.000000 0.216930 0.976187 0.000000 0.318258 0.948004 0.000000 0.403933 0.914789 0.000000 0.476283 0.879292 0.000000 0.537475 0.843280 0.000000 0.589396 0.807844 0.000000 0.633639 0.773629 0.000000 0.671519 0.740987 0.000000 0.704117 0.710084 0.000000 0.732312 0.680969 0.000000 0.756823 0.653620 0.000000 0.778236 0.627972 0.000000 0.797032 0.603937 0.000000 0.813606 0.581417 0.000000 0.828283 0.560309 0.000000 0.841335 0.540514 0.000000 0.852987 0.521932 0.000000 0.863427 0.504474 0.000000 0.872814 0.488053 0.000000 0.881283 0.472589 0.000000 0.888947 0.458011 0.000000 0.895903 0.444249 0.000000 0.902235 0.431245 0.000000 0.908014 0.418940 0.000000 0.913302 0.407283 0.000000 0.918152 0.396229 0.000000 0.922610 0.385733 0.000000 0.926718 0.375757 0.000000 0.930511 0.366265 0.000000 0.934019 0.357224 0.000000 0.937270 0.348603 0.000000 0.940289 0.340376 0.000000 0.943097 0.332517 0.000000 0.945713 0.325003 0.000000 0.948154 0.317811 0.000000 0.950435 0.310923 0.000000 0.952570 0.304320 0.000000 0.954571 0.297985 0.000000 0.956448 0.291903 0.000000 0.958212 0.286059 0.000000 0.959872 0.280440 0.000000 
1.000000 0.000000 0.000000 0.972650 0.232275 0.000000 0.894427 0.447214 0.000000 0.775712 0.631087 0.000000 0.630593 0.776114 0.000000 0.473443 0.880824 0.000000 0.316228 0.948683 0.000000 0.167253 0.985914 0.000000 0.031235 0.999512 0.000000 0.089912 0.995950 0.000000 0.196116 0.980581 0.000000 0.288346 0.957526 0.000000 0.368048 0.929807 0.000000 0.436804 0.899557 0.000000 0.496139 0.868243 0.000000 0.547437 0.836847 0.000000 0.591910 0.806004 0.000000 0.630593 0.776114 0.000000 0.664364 0.747409 0.000000 0.693960 0.720013 0.000000 0.719999 0.693975 0.000000 0.742997 0.669295 0.000000 0.763386 0.645942 0.000000 0.781530 0.623868 0.000000 0.797733 0.603011 0.000000 0.812253 0.583305 0.000000 0.825307 0.564684 0.000000 0.837081 0.547079 0.000000 0.847732 0.530425 0.000000 0.857395 0.514659 0.000000 0.866186 0.499722 0.000000 0.874203 0.485560 0.000000 0.881535 0.472119 0.000000 0.888254 0.459352 0.000000 0.894427 0.447214 0.000000 0.900110 0.435663 0.000000 0.905353 0.424661 0.000000 0.910199 0.414172 0.000000 0.914687 0.404164 0.000000 0.918850 0.394606 0.000000 0.922720 0.385471 0.000000 0.926323 0.376731 0.000000 0.929682 0.368364 0.000000 0.932818 0.360347 0.000000 0.935751 0.352660 0.000000 0.938499 0.345283 0.000000 0.941075 0.338199 0.000000 0.943494 0.331391 0.000000 0.945768 0.324843 0.000000 0.947908 0.318543 0.000000 
1.000000 0.000000 0.000000 0.977802 0.209529 0.000000 0.913812 0.406138 0.000000 0.815180 0.579207 0.000000 0.691905 0.721988 0.000000 0.554700 0.832050 0.000000 0.413168 0.910655 0.000000 0.274721 0.961524 0.000000 0.144307 0.989533 0.000000 0.024684 0.999695 0.000000 0.083045 0.996546 0.000000 0.178885 0.983870 0.000000 0.263495 0.964661 0.000000 0.337865 0.941195 0.000000 0.403104 0.915154 0.000000 0.460317 0.887755 0.000000 0.510539 0.859855 0.000000 0.554700 0.832050 0.000000 0.593623 0.804744 0.000000 0.628019 0.778198 0.000000 0.658505 0.752577 0.000000 0.685605 0.727974 0.000000 0.709770 0.704433 0.000000 0.731384 0.681966 0.000000 0.750774 0.660559 0.000000 0.768221 0.640184 0.000000 0.783965 0.620805 0.000000 0.798212 0.602377 0.000000 0.811138 0.584855 0.000000 0.822897 0.568191 0.000000 0.833621 0.552338 0.000000 0.843424 0.537249 0.000000 0.852405 0.522881 0.000000 0.860653 0.509191 0.000000 0.868243 0.496139 0.000000 0.875242 0.483686 0.000000 0.881707 0.471797 0.000000 0.887692 0.460438 0.000000 0.893241 0.449578 0.000000 0.898395 0.439188 0.000000 0.903191 0.429239 0.000000 0.907660 0.419707 0.000000 0.911830 0.410568 0.000000 0.915728 0.401799 0.000000 0.919376 0.393380 0.000000 0.922795 0.385291 0.000000 0.926004 0.377514 0.000000 0.929019 0.370033 0.000000 0.931855 0.362831 0.000000 0.934526 0.355895 0.000000 
